label,start,size,strict,smart,loose,mnem,insns
PAL,2147761752,12,7df34b72b7b50bfd,1a132cb75412d64c,20c7fbcdbec83a4d,04ecb3961d8569ba,3
PAL,2147761764,224,d4d0dea578da0c4b,1b1ce13676adca6b,3e5f593a4dd9e32c,fbee94db9553930d,56
PAL,2147761988,272,2758aea3055d9f47,fde1a06392819a41,6eebb1d67188db8d,9bad45608fefa186,68
PAL,2147762260,16,8d5a0f326b7d2891,686ba96ce3165400,814dc0b79919e6d2,52fc71fb9d8552a9,4
PAL,2147762276,584,0bb2be4bd6790208,9d2c920ce3052ce6,ebdf408bebba4c55,4f4eb78057ca9a7f,146
PAL,2147762860,2576,3fdd8dafb02fac35,05772cb9a8010ab5,c2144d5d82d32c75,8783f7a69f185f78,644
PAL,2147765436,152,a640722b3af537f3,9cd6345b363e7672,ad9a2069c88d2c0b,c1fe7561ef8dab6c,38
PAL,2147765588,104,c110abaa8621d6c6,79ab797b28e91729,03a39f59472272e7,1eabe203aca34ce8,26
PAL,2147765692,316,0c7053fa9d8c4e42,0d7da160891fefb2,0458708466d374dc,50123780b4eee365,79
PAL,2147766008,288,a5ba4820161e0187,d84c5dd3b55ed38e,c605afbb9ec110ac,e7f3940ad58a5380,72
PAL,2147766296,404,a22743cd7239dbb8,8695a0037219a0af,ae55debea45c22dc,40d11dc1007fbd3e,101
PAL,2147766700,332,67543a0304058652,90190410816e7ce1,2f12380acd641393,35d68c927f844543,83
PAL,2147767032,284,b276ae28feb61618,30bf099ad5f03144,0884dfaa141c3143,dab6ba323383a055,71
PAL,2147767316,60,a3455f91384751a3,09c9dd667372f31d,b8896236bd87b44f,e1c0ac97a596365d,15
PAL,2147767376,292,17ed00dd0e4c9c96,2a75764e5a0cd6da,63bab266bbbe0abd,72825c1edc3292af,73
PAL,2147767668,572,c6f517258227a797,3375f5f9879683ad,1bafb87df690a81f,963c8994e71d0866,143
PAL,2147768240,304,ca401f7b2eed8f04,6de3a7e33e5d79ce,1706eac75e5ab212,83ad101afb734784,76
PAL,2147768544,308,a50a2aecea00b2c8,dc50aa503f62beb4,dc2d57b319de55ce,a79f5c2bdea6fbe0,77
PAL,2147768852,372,fa09460eaffc498e,fc6ff597f5ea28a0,68b904baf2db6a8e,aa4f051bbd9b3fc1,93
PAL,2147769224,1644,7dee4257d3c7b3e8,69264eb7c61da57b,19607564cb67d0fc,f36ae1ee39f0cb0a,411
PAL,2147770868,112,84968203f11a5f83,543419e1474ac52b,c0b8979d7bf41b28,cdb9041d24b4438b,28
PAL,2147770980,220,59b18476a8e8daaa,c0f7ee6ff277f324,d94182e2bafbe093,2aa468be34af9c83,55
PAL,2147771200,728,4979ad8d0112a344,3e8ede050e6356a4,4a9ed037e8f37595,f0a88b90926b872f,182
PAL,2147771928,388,eb1a8584c6ecb589,d943402f1d919058,560a71fcfdcd57b0,ddf460f083c81bd1,97
PAL,2147772316,56,6523b927a8b4eee7,07ce118cf648baec,d3676a61eeea434b,d600f1240a57af01,14
PAL,2147772372,172,0f644326043f0ce2,07618854a511ae33,a2867cba75172e98,c74e29f39c22499e,43
PAL,2147772544,28,b4eab2b4eefc35b8,6b58c61006ece6d4,e5210c314ae79d83,bdd332c1857e9299,7
PAL,2147772572,140,0e73266aab7520a2,7f081406556d6941,2c202241a03ea460,957996915377a730,35
PAL,2147772712,68,803bae37e8e9e632,3511d7360eb821ae,6bf49727433193d4,378c3d2a77929355,17
PAL,2147772780,96,a77095a6e9ff50aa,e9be8b4aacb015f7,3ceb4d5db24c1a3f,488617435d146268,24
PAL,2147772876,112,499065a73d1546fe,0cfabf0e034f1806,6b867b6d9460fa4c,4cdfd58c652e75e3,28
PAL,2147772988,988,0108d88d502b3a5b,8341d46729815be9,b1fd620d65168ef9,d00782d6f3ab37f6,247
PAL,2147773976,356,c2a85b65046a43bc,f1a3d5d5e91790ba,572ac01022d94422,2fe79e014104be12,89
PAL,2147774332,20,eaef4b66ff7158bd,eff75242e5c0bfb7,619c8adb94159594,fed0546c2b88c43d,5
PAL,2147774352,24,f5aa1ea84135388e,b7a21ec4b32e9469,ec60d7aba0174b59,8af37b6a6ced9c2d,6
PAL,2147774376,36,0293145d9402ae5b,6952dd5e3eb554dc,98dfbf2583f75687,889e6c14e4b0bbfb,9
PAL,2147774412,60,554323fb120333cd,6577058cc28f6a4c,e8e3e6f88352d7e9,1665e10e995bf7fb,15
PAL,2147774472,12,2de0e911ba33d3e4,15ca0826b06d4f33,6e98f72abdb9318b,fd62fb94d603cca8,3
PAL,2147774484,160,97cfdeeec8a9a377,a62658cd836cf58f,b77239ecb9cf9869,a39cfe3acf3dfed3,40
PAL,2147774644,1928,e1614b8987b672c6,66fc6e106055e416,2f2cd5a400c8b8fb,5e523187a0a8375f,482
PAL,2147776572,780,634f27f5cd1c4409,ae6db84159d27c7f,0c4205a5ed18aae2,14a749fe85dc2548,195
PAL,2147777352,444,17ee5d0e1e79da93,c53ceea9e3af24b8,8ab9cfcec7855d71,acd998710b307b90,111
PAL,2147777796,152,55d431d238269643,f34bfd3ee60998f4,834e717d7c9f2a5b,157dbcb440480b72,38
PAL,2147777948,32,1bb6a18ce513d56d,be7465e53669d023,a50c60513d1a9b65,8f05a69132121f4c,8
PAL,2147777980,32,c758e4c647a1829b,2bc72f1c3e93a0cc,a50c60513d1a9b65,8f05a69132121f4c,8
PAL,2147778012,1492,224180e6f80461ab,6596d0006652280c,0c2e0b75f2247914,3e05ce5c677f8647,373
PAL,2147779504,788,24349c198e3fbed5,e8a650b82accdf65,8cfa14249953465d,188ad378b9e09f2a,197
PAL,2147780292,336,7754eae4c565f68f,0001502e75a0fc31,36fe17ecd5d76f0e,82505bd936969019,84
PAL,2147780628,896,b40020a19cec9159,77ef1f7e4d30f107,e4e1cfac29d44816,769195027b95199d,224
PAL,2147781524,68,3e68e906b9540409,6e870497931c2420,e1a7bc42d2d2af95,f407605ddedd7eca,17
PAL,2147781592,72,2a86036a26b6dfef,41991d0a0711273c,98115bcac744fc5c,416235ad924fee94,18
PAL,2147781664,176,78e23dce0cbfef72,d40210dc653460a2,d2d81fb9fa77fa5c,e58023f3ca1cc936,44
PAL,2147781840,48,0fb909d39625d1b6,1b6f3e3d6d466ea4,e3ac2200e30850fd,9de91602d467fe16,12
PAL,2147781888,7092,49d37a8426731951,1c9274c533ec3102,321ce08aba2fa2e2,0d88148da4720e64,1773
PAL,2147788980,88,3e0c05fcd6167fda,e392d78de5070c1c,d63bf3b3ccbf9b8b,a8bc5d14a54876bb,22
PAL,2147789068,2376,f542a02a75075e08,23d2915296731a87,94c4d9aa9bd888de,3c509905854d4ba4,594
PAL,2147791444,84,6aa8f5f50dd4264c,ecf9c32c30929101,d794e4896f79bacc,e5fa987e77498874,21
PAL,2147791528,52,eaddca7436e11068,fe58c6c1124d3648,e88847c4757456ad,f92b82577174e244,13
PAL,2147791580,120,1a3ca5c00f32cc54,5e22801d8f322f94,c2ea9edeb7df4d0b,13dd888cdc5a83ac,30
PAL,2147791700,84,6b80427d3606f654,2fb1b58f54b2ae35,ec36a5fde3617850,16d8b0f310728c04,21
PAL,2147791784,1188,a26f99a65fec552a,6b065b32f4b83f95,1238e2210420c735,6af7eafb2aa4f9a0,297
PAL,2147792972,56,8f3f92215d12cd0d,2c881f444a6c3ca7,ee3447a658d96d72,88f3f1762b757716,14
PAL,2147793028,128,c43d606b1c565ff7,b93e3ca738659a12,18818e53d483d7de,6ac24ac98b514342,32
PAL,2147793156,128,5505c1a7de328e38,fe11475add8732cb,4c4fcb497e2252d1,c1d14b03240aee28,32
PAL,2147793284,412,a67ed13a7dd51fe3,4665475a54df8a32,712732134c632787,99aa27dae1253b6b,103
PAL,2147793696,412,7390564b31c25e81,2309a80a645c154a,712732134c632787,99aa27dae1253b6b,103
PAL,2147794108,412,78a9440e9a384bde,c2f5164052fe8e7b,712732134c632787,99aa27dae1253b6b,103
PAL,2147794520,532,8dce2243d23cbc1c,03db7eb08763cdbb,7a1806de11147811,7f1f0a0637b70ba3,133
PAL,2147795052,532,4ca73899376cad4e,1fe5ebe7a7893553,7a1806de11147811,7f1f0a0637b70ba3,133
PAL,2147795584,532,3819b055dd5a3b35,0a7bb92fa25a4835,7a1806de11147811,7f1f0a0637b70ba3,133
PAL,2147796116,1356,2ecd8b937d7fc4f1,f28d3a89ee47ed25,bc31911c61cc6e70,3f83be96c1863957,339
PAL,2147797472,32,1bb6a18ce513d56d,be7465e53669d023,a50c60513d1a9b65,8f05a69132121f4c,8
PAL,2147797504,32,c758e4c647a1829b,2bc72f1c3e93a0cc,a50c60513d1a9b65,8f05a69132121f4c,8
PAL,2147797536,988,348df6d926976aa8,ded8534a758ca284,b7d7f5734427446c,65d13c9a7457597b,247
PAL,2147798524,1872,c58aa0c971bfb9e1,6a8a379fc4c9f8a7,4d50eae39b43c654,58ee28b34d0e3559,468
PAL,2147800396,672,21db001b403b1b44,cb3dfa29339ac1ea,169abb1ed0581d2d,a74e14f74faead0a,168
PAL,2147801068,760,f1c50a8e3d8e3be4,8eac339f57ffeaad,918ce9810bf480f3,27e807332820bee8,190
PAL,2147801828,152,ed3c55f2c6cfe85f,49ec909b2d90a987,8fa3fb8730e5269b,15765778baae6480,38
PAL,2147801980,280,22f6b42881379742,1a88ae5ed4b7dfb5,4d4e54cf5e7cfa3c,670c3e708934882b,70
PAL,2147802260,396,f5bbb9caebd54dd2,2361a0840a82d136,a9c4073864ede8d8,fa0b6351211c42dd,99
PAL,2147802656,276,8739b7d0ce8a0bd7,02f10c71193e65d7,50677c42d181866e,d454cbc89e29cbd6,69
PAL,2147802932,228,c44f9fb86e36f3d3,a7b70bf026b9a3d8,847e486adb50db45,c81ebab2b66794d1,57
PAL,2147803160,668,e542e0df2e3ee912,320fdb0e37018993,a201e6497f847fe2,f74a5ddaf734cc7f,167
PAL,2147803828,740,861012a78fb3cec3,0bb5c293fd52edcc,87e1064f9117bd4a,f38a1852ceb055b9,185
PAL,2147804568,632,19d106de1291538d,7991ba1ef963a877,c80c030bf73c0651,cad733eb5f415d1f,158
PAL,2147805200,464,35ea1d408a936741,d10d0551e05f7ded,1d73a1442d6f9e2f,766eb6a956841cb3,116
PAL,2147805664,368,d3f16d1c6e3f7b7a,58ca6edfffb4f7ec,4c6a3988721e328a,529331a3677620aa,92
PAL,2147806032,188,51f559485905266f,b749ca65686de3e5,15d76d44a3b8b51f,fd57236e4644eead,47
PAL,2147806220,216,5e17cb7f967fcbe5,ab7ecba3b94e9e91,212ada79d8006709,6532eefd93d65afb,54
PAL,2147806436,2884,f20961b5d9c89f0d,115fc3645bc65b9a,e2f6b5be975c8061,defede6f16db81ab,721
PAL,2147809320,348,60e2f1e50c88ba17,59100e6d90f6b18c,7f41167376c2a707,f2d6819ecd5444cc,87
PAL,2147809668,860,d2684c6a0ff72457,3c89869051b47e94,b2a458359af25175,e65b42cb4de23fb5,215
PAL,2147810528,1832,b500c30ec73d39c0,1a35666899c498c5,523d1acff8bf308d,f364471e8329d0a5,458
PAL,2147812360,204,ce8c1aa1e38bfaad,4796fc1e6edb0aed,3b7bc77d3357fdc5,76e946fe5fffc0fc,51
PAL,2147812564,300,5c91d2a7f29dc694,2eacc5827a58f8c6,53818b855707ee52,2f397685981e64f6,75
PAL,2147812864,396,1016312719272db5,1ee933e7afb696f3,7b1582d6b4edde9e,497e8d743cd22d0d,99
PAL,2147813260,800,d8593dc2859548b8,0df656aaa0679aa4,a7de5565cca68d25,ad9200b1f1b20fae,200
PAL,2147814060,296,6da0f2dfb2bbf02f,a588d13234b1fd03,02db1653d4429190,83c6334dd534519b,74
PAL,2147814356,588,ea7da720dd5ecf2d,c0c4e91dbbc28d62,0e7460fdf52a7a42,8b4416958b3e1e25,147
PAL,2147814944,172,3197d49561cc4f4f,7adaff04a066ab65,aeb272d8ccd8a5ea,b45162459e209c91,43
PAL,2147815116,172,701915030ee24c9d,5914e4b072a5ec78,ff6c93c342f2e5bb,570d17e8834b0158,43
PAL,2147815288,172,2d9f871021805288,e2693108bf499cdb,ff6c93c342f2e5bb,570d17e8834b0158,43
PAL,2147815460,172,ff8394da607042c4,9ed9c8cf5fcfb509,ff6c93c342f2e5bb,570d17e8834b0158,43
PAL,2147815632,164,f1a816fd073c58b2,d5932e369e1b07a5,183d95e1b1dd18f1,8e8e50c120fc5930,41
PAL,2147815796,1260,fe72025f26480586,edcd11d034cf7f8a,77c0947c3d05aeee,ece3e8b25d342427,315
PAL,2147817056,1464,af3337023fb5e32b,38155bcd81e93449,1d27ed0e96749116,ab023808dd573940,366
PAL,2147818520,448,45051581b1485971,859e396761af6ae3,f0db5b46241609d1,ffb8815e8162b3a5,112
PAL,2147818968,1068,1973d99b34baab36,3d3049d7a7bdea0f,c3c1604b878eecb9,bcaaabc0156e5cec,267
PAL,2147820036,628,8b213496f67a5d21,d7f9db7214c83ce1,64bb93c23a3d0b0d,ce07b5b22b7f6c3c,157
PAL,2147820664,2772,5fa09113f516a50d,cba4d14dd79c17bb,0972dc4ae04e7478,b1dbf76ee5621831,693
PAL,2147823436,752,a7ca2afcdf0bbc4b,0c33b844efeead7b,7e0991e5496e40d5,59bfa001102d3e4d,188
PAL,2147824188,4168,d417ec18ee0341ca,99eca762f38c746e,543adb4a3c59b0e4,07453fcbf3338c11,1042
PAL,2147828356,196,886d48ecd7ab6963,1efc54b766e3f1b6,86f1c725fe6739c7,e86cb9b994451753,49
PAL,2147828552,768,9b02c92f29e7fd2f,0814280679de24f8,92a87a4aedb094d7,f914996730ad9ab4,192
PAL,2147829320,940,18deaed63f2080ad,7dd35054cca0cac0,5b1d4ddbbeb08f71,5cd5a09f0a9cdca1,235
PAL,2147830260,112,ddc2b470051ef6b8,de4bbb0eb80118f7,271b01d7a41a51b4,38b6f84784d6b53d,28
PAL,2147830372,388,c03782a470a4ce7f,aaaf83d19146d558,cf29f315b7041e45,73b25835fb3bdab2,97
PAL,2147830760,1272,323ae6f4a46e2b2d,e49e3572a8c3c234,06f2906c2006505e,406ac0f24a0f2be7,318
PAL,2147832032,400,3b9d19c33bc88dea,7b03878d8483a1b7,f3437a772b8b4f13,71abda8007236f74,100
PAL,2147832432,1160,149c6650a7b8dfd3,38a627a18232c92b,d5f17276f29d7a7a,17eec17ed3490270,290
PAL,2147833592,276,b32b85609ecc87ab,85e68d53cc2b4abe,e78743a2ba21b7fb,4861b1886946c0d6,69
PAL,2147833868,2112,929dff805bbbd944,2b3c795485c795fc,13ba8154ee0cfeb7,124272b03ae90221,528
PAL,2147835980,420,5bb32ddccfbd14fd,026015e1a64b2140,751515a095366b9b,8cd74b4c253cdb2f,105
PAL,2147836400,220,8d19c47ef3306934,53a846f2819f7527,797672becb5e1c09,f42253ed257f21e0,55
PAL,2147836620,4324,722085dac80a87f6,efd39c8b94e34df0,1d977bc390cc4142,4dbdf0734e692e0a,1081
PAL,2147840944,332,ebf2782c802c9b5c,729029b3ee7ebf36,098e8df659cb89df,b1ad94fc320aa779,83
PAL,2147841276,1128,a3a3700efc85ab93,6b06a9a0a5757178,84b2702b10852779,1626d762762616c7,282
PAL,2147842404,960,0123279c49527fb5,d3e2fa8347650c0b,7cf95139f419e6a2,49803d5e54ac8496,240
PAL,2147843364,36,f1d1f6c7edc9ebca,3be975bc68bf45cc,41cc2e1ae2cdf82c,4309934f3f9996cb,9
PAL,2147843400,36,457e6a9f20fc2586,28cd92e1e7d5f2ad,41cc2e1ae2cdf82c,4309934f3f9996cb,9
PAL,2147843436,3084,fe5a9fb1b055f622,725a7edee8d520e2,e3c5e2059d533fdf,df991bc2ae548f24,771
PAL,2147846520,176,e4bddf2152faa963,8da5e20944e26cdc,f95ed5a32097543f,5a293e74c2019114,44
PAL,2147846696,280,a9793bfa4c352e8a,d5c372959a61ad46,8c6fbd94dc31c41c,b1f4219fb18998c5,70
PAL,2147846976,324,54671c408039275c,1f45d9ce937eebc0,a73849496aa3f081,922d6377873a6f2e,81
PAL,2147847300,192,d543915ec1515f59,3feaec82dc067f9a,452c6cc683c0581a,5897d5534e5e5d20,48
PAL,2147847492,224,edf28eda5d729cc3,b02ba64cc01436ee,61f74af7155c860c,ae98db8f6f10b0b4,56
PAL,2147847716,404,572bcacf6f4cb8f5,d78582d1dfa903ff,60c6326008933ba7,78028a6a3c6c1d9c,101
PAL,2147848120,148,06fea3726ed00654,95495177df6e71e5,8b2213b76b3495d0,30bd9c0b286184e7,37
PAL,2147848268,72,9c9d9e87c296a188,53b1c20449aa89c9,53b1c20449aa89c9,283d0fb35962687d,18
PAL,2147848340,112,0d54f7bcfa54a48a,61abd5061611345b,8a048ce0d58a7d00,774705827729b84e,28
PAL,2147848452,100,e9d11aa685e3f5d3,8d4a5e9c9f0e3639,cf0c5221e7ec4c08,610d8378ee90aaee,25
PAL,2147848552,144,d6b87aaabd435c2e,fc5af6bd53840326,7c8545d28f9a4a92,77fd87aaf9b621fa,36
PAL,2147848696,580,2afb2dab5af6b4d6,6c3837f11370c9ac,12d577ec5b84caad,f470d1f6922ad653,145
PAL,2147849276,532,7be75a922c472069,355530616fcc5c88,e7f4d1f3301a79a4,b16c2ec44d2c849d,133
PAL,2147849808,552,215947161074c9a6,50316a94a87048c8,4468524f1e5a5447,45f5bf746f92fa97,138
PAL,2147850360,664,648bcdfce88958cc,bbf0eb08772abfff,c3e9d138c69a3cb9,fdfe4a7bd7fdabd9,166
PAL,2147851024,4364,839ab0c3cfc1e355,d6a7291be3a613e5,522d57ae6b02c7ff,aba79e9ee2ef7b23,1091
PAL,2147855388,216,0c7eac7446062dad,31c1797e8a2042cc,63addc5d46eca3ff,06724cea760a605b,54
PAL,2147855604,1224,b94c20f475e2ca1d,9b38384a4e40f93b,d0912525eb7cb426,0af8353ef1293dbc,306
PAL,2147856828,48,88af345a6b686f28,ba7fb989c0148040,4460a87443b7e647,d321108fe592c359,12
PAL,2147856876,132,d57a359b4c38e962,f316104b7a592689,2c582f23dcd8fff2,22a871f9597142b7,33
PAL,2147857008,920,503843acd23a371e,c802c8b97176ad5c,9ad55e034f7555a5,32ecfb5c4b537ad1,230
PAL,2147857928,424,5bae7f1d10f2bbb9,d65acf92f37808d2,ac0524ed7530fe75,22eb97effd461fe1,106
PAL,2147858352,104,4a569996c278ac5e,11e052de379182c8,573afe5ae4aa0a51,04aac3b214b42433,26
PAL,2147858456,2560,1d2d521c48003e6e,85cbc962a68f9506,21d9dacfbd77e9d5,92d6f4ea07aafb00,640
PAL,2147861016,344,40df0439ea165679,167b289ae03036f3,b82bd9003fe8eecb,cb08d10b47bafc11,86
PAL,2147861360,220,9a1ab6b8191f3110,61559b418ead9161,91310e01092f4631,3542660903e3ce67,55
PAL,2147861580,1744,dedc4fbaee3594df,e69f7adcb891a6fd,833615fa5e9c66fb,635d9ee5fb3d513d,436
PAL,2147863324,792,4163de4356358d34,bc3e56fc1c91682e,93b692d6d2e9966e,4acd45e6ef093d66,198
PAL,2147864116,584,3a394d22c8573e55,de1413d785dba29f,fceb27a9c98183ba,b25a30102fe12513,146
PAL,2147864700,364,643230601a19d47d,ad66b219a1b8e5c8,91d7cada2611e8f3,0df80c424b4c3aa1,91
PAL,2147865064,328,6a728eb215cd856a,8ab79003efcfe595,b626c2ad12e1196f,8c032de3ead9cab7,82
PAL,2147865392,492,bc9753b8f197f930,d68f1bf217a418c1,80ec2c7aa8bf3831,6c3058586802cd13,123
PAL,2147865884,3328,6280a484687727a9,65f57a88257bce2d,e595bade4dd78dbe,4d32647d4bf185ae,832
PAL,2147869212,272,f90aa10fed6eda03,7e15e6c1610becf8,15ec536db859b3a2,99c1e4d56789676a,68
PAL,2147869484,3104,3a56003e55f31758,e695751d65a019cf,2e7d15a065ab9d12,6d3bf825a21e0dce,776
PAL,2147872588,2664,b8bd572bc9a34add,7992e83c30c598a2,26fd684701d76982,cf7942c49bf1da6e,666
PAL,2147875252,688,04ad15f5e7afe79e,8148b274e38b9317,d7283e3f0131cc4d,99eff2c4aa8f7948,172
PAL,2147875940,2316,6900d54626883dbe,a1a4ace44e945911,0498b88b3c0c8c93,93b248678f519fda,579
PAL,2147878256,48,e3fb24ae5d758dd8,487c22a7f4e8a082,55ae49f30a428ea8,970630bcdd93021e,12
PAL,2147878304,280,e1f773ec5178fb38,bff0f7c605e6f001,1f24c938f1ca264f,a41cdaada337fced,70
PAL,2147878584,144,0ef75f19e1665487,6264206fbf576d20,b29026331df91e73,c9c3bd6f41ce4a57,36
PAL,2147878728,2268,c693271439bbb844,a972c656bcbc1524,c3c6e59958937bc2,38efb1245f906f3e,567
PAL,2147880996,1404,a4f7a53ecb015973,e5de94ea37da67a1,1244d1866f2b50e8,14d3411c9a5827e9,351
PAL,2147882400,436,1c97a75c42725845,6a16fcd12b43e39f,46850b9dc175d0a8,cd92207542a4392b,109
PAL,2147882836,116,5c879af8fc78fd00,2a119ae941d43002,2c5e890c273215b3,7cadf5899e7bef27,29
PAL,2147882952,284,bd4862e2f4f65745,b07b59a732042c30,c131eca63e77df17,7fc416164e3f87ea,71
PAL,2147883236,80,1799e1d47177abe9,7407bafdf731cf92,487098a7901ecc2a,d939c65b5a6e6cdc,20
PAL,2147883316,4952,2b3ace98ab39366f,d8870c83cabab10b,f5cbde01546a2c9d,ac04bfc04a352ff9,1238
PAL,2147888268,800,ed8c61155c9d8d12,0c6a57290d5eef11,cd612e88008ed18e,58427fd041a0a932,200
PAL,2147889068,1952,c7f5cc51843e720a,40da37e4998ba340,b26ba6dda802c01e,a60092bd2df2b0e2,488
PAL,2147891020,768,949676e3e63e5036,6141ca3893d882e7,1d7e59ba1f1e5ff9,75ffb63127ee7b64,192
PAL,2147891788,672,d7a4ecf7d8521570,36cc66951d2af3d9,3a11a8106a7643a3,ea97d7933c15f250,168
PAL,2147892460,748,da994327c7a19093,1e2ca5c04b035045,d14f2ff47d5f1897,c704e211c1ff0822,187
PAL,2147893208,916,f3dd54289e9e5756,d45c4ad7354a0023,8351a2205bcbc7e4,daf92eef70e209cc,229
PAL,2147894124,636,2526606fa0b79e96,af822047296a208a,550b9886f3737838,5bd47b82a4185a0a,159
PAL,2147894760,152,f772154c18912f86,b35204352dba3428,17bcc80e53d20050,0c2e178c79ab0706,38
PAL,2147894912,1660,e0c5a9b33216dd81,21ab55c05cda9260,93b629dd69ea0fd6,58370d04d9bbcc43,415
PAL,2147896572,84,19ab15ff98a5e036,f9e0686591ea1bf6,8d65fdace306f563,a260eb8c2fc6a84b,21
PAL,2147896656,860,97fb1a27ef711796,0a84b205fa78977d,4f2b1da3004d719b,a69a37a732eab94b,215
PAL,2147897516,820,2c6673d718aad6f9,152b24cc77ba9577,64ba19f6f40040fe,3e708e2ef242dcf6,205
PAL,2147898336,324,8c7c3308871dfcb8,9c9d5a7014c6b0ed,6c086f871c2ba739,b56c29e560f39186,81
PAL,2147898660,4824,4daadb21c03a73a1,44f8b6c8831dab4d,30e86f95e92b1fb4,297156f884e0aee8,1206
PAL,2147903484,152,d32b0e4c193bbee7,b1d70e8f2b3887cc,f304675794a45e63,3316f2fed7f97f86,38
PAL,2147903636,1332,20e4dac3d73f57e6,37561eabc36e59de,c8c36b80207cb7d9,3cd0e2fca1dcaadb,333
PAL,2147904968,1280,96154d3b24e99388,e776ba0a5355cc65,05588cf3752d67cd,b5a1cb577fc9e75b,320
PAL,2147906248,1568,16604cdb7178d568,4b0bdf2b7ebf9c0e,976c896bf7ccf282,7ab639f6221cc2cd,392
PAL,2147907816,1916,3c35b7b32d3eac80,2358b677c288e55e,fd4f445287716e7b,dfc73bad83075a58,479
PAL,2147909732,1192,fe73245dfe980470,5bb6fa83f39581f8,5d3d9fdf616852dd,3bd52d85f350ef60,298
PAL,2147910924,444,c98aec6e651d59ea,807f44dbae0ea042,b68d43e475d8db34,4424928c4d0a3bdd,111
PAL,2147911368,148,9686ce9263f91966,2b45260a8f8f6494,41bdef8ee591f9e8,cd7bd690d5bbe767,37
PAL,2147911516,3136,132cfaacc0102f47,c32054be3441f1d5,4fb982443e65a518,c8f6f019f2e4645e,784
PAL,2147914652,2348,4dbfeeeb312a4f06,97a0e65551f100fd,d00c3bb9c1f44c7c,32e62b485693e7bf,587
PAL,2147917000,276,15e60350716e2c6c,b7b7d2d7a6a0e887,5778c88ee53e4bc2,e8be25a60ea66c66,69
PAL,2147917276,428,a7b5a83758643990,54e68646da320025,4f8b5a5430af4542,075cdeaa274d6b92,107
PAL,2147917704,156,759a6d1275f27d7a,99d71fe6b1b86161,ec7d90750629f698,77166852c2b4c700,39
PAL,2147917860,136,149f035895b363dd,7d72240c4f1fd4c6,d44df2e544f0c938,9c65887f04a72885,34
PAL,2147917996,104,cdb8ef9c5d96e568,9ed087a7f5c00577,dedb69f6445ea22e,871890ac9ec245d9,26
PAL,2147918100,1224,0979f8819a6b7d81,33d1d1b0c978bc38,48254de3bc96e5aa,91ece6b019a43d31,306
PAL,2147919324,1508,8356f2a4aa7ef94c,ed78a8c8b4feed9b,520f32d3ed7e90f3,885f6917be9a9a2b,377
PAL,2147920832,972,a734f990e1b55c02,440d80b2620cdbf3,3d944b4c4bf08fd5,3eafc72fd4cbdec8,243
PAL,2147921804,1620,d059e6463cf33fd6,0c34f8984fabbc9b,4bd91883a99b1392,7a4db66b73420aae,405
PAL,2147923424,448,ebed7f4a734c17a7,27afc7557221d18b,6aeb054677b9ba99,2e863bcf3b3534c4,112
PAL,2147923872,100,15c3b9bd11cc425b,2202f502e909f84f,d081583618b7020f,e602b286d735e024,25
PAL,2147923972,104,bb5411a1daae7bde,11b7f33f409db83b,7e2c03c1b61be37a,03d1e2ee87795241,26
PAL,2147924076,104,5b5b0fa40197128d,150892dbf7f7a7fb,1be1af8c05c8e8ad,03d1e2ee87795241,26
PAL,2147924180,56,4f29e3ec7db8eb1e,3255657eca7d240f,f1a7ebc656409538,1c9f9ed0ef4ff4bc,14
PAL,2147924236,56,9c36321d7d9d6499,37bc1550bc291326,5bf64e7764500f74,1c9f9ed0ef4ff4bc,14
PAL,2147924292,2680,0f6d29af854fea7f,50eb0acce29d328c,3849ecd9485f92ec,cd1096a3fafa7448,670
PAL,2147926972,212,75cd5a66d3580016,6553b02b4dd7628d,431a176e5b81f1ee,233df586ae5a9503,53
PAL,2147927184,56,759a84c17bc8d53c,4a20c64345cc3fcb,256e68aee2bfe55e,61b6518a6ef78215,14
PAL,2147927240,128,3d5d6290d766dcda,9e50d524e9bafe02,bb592579b389e175,03c71eacda2eab24,32
PAL,2147927368,108,719602e8eb534a00,10c9184d47ccece8,18e7eaa07f359a6d,30a40a1e7f5faa62,27
PAL,2147927476,164,e3a2cf48b617440d,d6760a61373637a1,21fc916e20bb9065,ffd199a2306f70d3,41
PAL,2147927640,24,a919b835ad5c8cf3,01dcd30ef2cf95d6,3883c97776fe8367,9c29b5e4a6843957,6
PAL,2147927664,168,60c0086926e2d3ec,cf21676fe9aa22cf,172a93a963180a82,72e63870bd2c9a3b,42
PAL,2147927832,24,942ee49765ff3477,f7706ba385e2ffb2,3883c97776fe8367,9c29b5e4a6843957,6
PAL,2147927856,108,a798c293f72e31eb,612b385a6fc204a3,7bea47a3d15894df,3c270fa7df436e9b,27
PAL,2147927964,108,ab1478e7a316bf01,c7ba8ea5b8d3183e,ca66726d9aa8130b,0289d34e7b160d86,27
PAL,2147928072,2468,0c76b7f28acc32ae,1ff99531b449b436,bf28b72c383a4908,e604bf00fb7e3080,617
PAL,2147930540,452,82704fb425f88c22,0e5d1e3e2beeaf16,3be5a5bd356cdea6,38a2864ec44ddc86,113
PAL,2147930992,100,15c3b9bd11cc425b,2202f502e909f84f,d081583618b7020f,e602b286d735e024,25
PAL,2147931092,104,d0734c4c156ce0b3,ba3980d292774e2e,7594cd6a6e0bbcb4,b65f2104fe93c607,26
